,company,location,dates,job-title,summary,pros,cons,advice-to-mgmt,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,link
0.468252247247957,microsoft,none," Aug 11, 2016",Current Employee - Software Development Engineer,SDE @ Microsoft,"Work life balance Talented people around You can push yourself, if you need more challenges Matured processes, tried and tested 401 match, ESPP, Health plan Ability to switch teams and products after appearing for their interviews internally.",Senior leadership/PM tend to take too much control. Dev should be independent enough. Don't rush features. Poor planning and forecast in teams. Compensation can be more competitive. Promotions and growth is dependent on how good you can project yourself.,"Give teams more independence and authority to pick and choose feature priorities. Managers should undergo proper training on Planning and estimation. Bonus is once a year, It can be spitted to twice.",4,5,5,4,3,3,0,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P346.htm
0.285627400642933,amazon,"Tilbury, England (UK)"," Oct 12, 2017",Current Employee - Process Guide,Fast paced,"Good pay and benefits, fast progression, friendly, opportunity for further career","Long days , short breaks , physically demanding,",Train people on the job before placing them as trainers !!,5,5,5,5,5,5,1,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P2161.htm
0.044950450518605,apple,"Philadelphia, PA"," Nov 11, 2015",Former Employee - Apple Retail - Expert,Expert,"Fast paced job, pretty good pay, good benefits, caring upbeat co-workers, fun work environment.","Hard work/life balance, 9 hour shifts, poor management, boring store meetings, consistent frustrated customers.",N/A,4,1,4,3,3,2,0,https://www.glassdoor.com/Reviews/Apple-Reviews-E1138_P545.htm
0.71055958794254,microsoft,"Redmond, WA"," Oct 27, 2016",Former Employee - General Manager,Company in transition = challenges and opportunities,"Good pay and benefits, wide range of products and businesses to work on, smart co-workers, ability of MSFT to ""move the dial"".","Some MSFT businesses are growing (Azure, O365) while others are declining (Windows). Life can be difficult if you are aligned with one of the declining businesses that is forced to reduce costs as a result of shrinking revenue. Despite Satya Nadella's effort to change the culture, politics and fiefdoms are still deeply embedded.",Take responsibility for and be more transparent about the constant stream of layoffs that have become core to the cost and talent management plans. Failing to acknowledge layoffs hurts morale and creates uncertainty for remaining employees.,4,4,3,4,5,3,0,https://www.glassdoor.com/Reviews/Microsoft-Reviews-E1651_P299.htm
0.360811831453007,google,"Mountain View, CA"," Jul 9, 2013",Current Employee - Senior Manager,Not as good inside as it looks outside,"Free food, great hardware, cool campus, amazing benefits",Unless you are a SWE you should not work at Google. Lots of red tape and a complete lack of regard for dogfooder feedback,"Google promotes the wrong people over and over, while the good managers are not rewarded. very sad.",1,1,4,1,5,1,15,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P421.htm
0.054389981634004,amazon,Luxembourg (Luxembourg)," May 13, 2016",Current Employee - Anonymous Employee,"Great for dynamic, competitive people","Working at AWS is definitely challenging. Every day you learn something you, you learn to move quickly, to adapt, to raise the bar in all situations, to focus and give 300%. You will definitely leave the company with a different view and energy.",Not suitable for those looking to have a work-life balance or look to work in a calm place with a slow pace.,"Invest more in developing your people, hire more as most teams are understaffed.",3,1,2,4,3,3,1,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P2403.htm
0.111316652314196,amazon,Mumbai (India)," Oct 9, 2018",Current Employee - Research Analyst,Pressure cooker... For low level to high level,"Colleagues, salary, your boss(most of the bosses are good). Your boss understands your problems and if failed in something, they will support you. Not like the other companies where they screw u up for small things.",Long working hours. Lot of work. No work life balance,Nope,4,3,5,4,4,4,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P1814.htm
0.164188180956216,facebook,"Menlo Park, CA"," Nov 14, 2012",Current Employee - Software Engineer,Maximum impact,"If, like me, you are into building system at a huge scale, this is a dream come true  Super smart and nice colleagues makes it a great environment  All the awesome perks top it off","You need to have self discipline and not be disturbed by a very dynamic environment. Do sign up and go to the gym so you don't end up gaining 15 pounds from the amazing free food, including delicious desserts.",Keep at it,5,5,5,5,5,5,0,https://www.glassdoor.com/Reviews/Facebook-Reviews-E40772_P110.htm
0.647604089066792,facebook,Hyderabad (India)," Mar 8, 2017",Current Employee - Marketing Specialist,Kickass company,An amazing company to work for offering a plethora of opportunities. Transparent and no BS.,Need to maintain a high energy all the time. Hard for introverts to work at.,Need to take long term strategic decisions,5,5,5,5,5,5,1,https://www.glassdoor.com/Reviews/Facebook-Reviews-E40772_P140.htm
0.070021430454854,apple,none," Mar 9, 2015",Former Employee - Customer Service Representative,Apple online support.,You're able to Work at home.,"They only give you 5 days off per year no matter what, no benefits, no schedule changes, and you have to handle everything. Pay was horrible","Learn how to run a real company, treat your employees with respect, offer benefits, and stop putting so much stress on your workers.",1,1,1,1,1,1,4,https://www.glassdoor.com/Reviews/Apple-Reviews-E1138_P696.htm
0.702206437781873,amazon,Hyderabad (India)," Oct 30, 2017",Current Employee - Data Associate,good place to work and immensly growing,"it's an exciting place to work and to show the talent and skills, it has a fast growth oriented jobs, a very encouraging great managers. great benefits, so much flexibility, great facilities with good transport convenience, the good pay and friendly environment with lot of fun activities frequently.",some times the quality of the food changes,none,5,5,5,5,5,5,0,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P2146.htm
0.538682453884331,google,none," Sep 13, 2016",Former Employee - Anonymous Employee,Great company!,"Culture, autonomy, food, perks, openness","Long work hours, some people at director level are political and egotistical",none,5,3,5,4,5,4,2,https://www.glassdoor.com/Reviews/Google-Reviews-E9079_P191.htm
0.060325772315115,amazon,"Richmond, VA"," Oct 30, 2018",Former Employee - Packer,great place to work,great money to be made. room to move up and grow in the company. great health care and dental care is amazing. they give shares into the company. and good bonuses when good jobs are done.,the parking is insane during the peak season. takes to much time to get into the building and out during lunch breaks due to security screenings.,there needs to be more management because there are to many workers for what is there.,5,5,5,5,5,5,1,https://www.glassdoor.com/Reviews/Amazon-Reviews-E6036_P32.htm
